Stock,Symbol,LTP,Price,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Total Buy Quantity,Total Sell Quantity,Last Trade Quantity,Trade Volume,Average Price,SMMA20,SMMA120,RSI,ETQ 5m,ETQ 20m,ETQ 60m,Average LTP 20m,Average LTP 60m,Crossover,Crossover Price,Signal,Confidence,Liquidity Pass,LTP Pass,Reasons,Scan Time
GOLDBETA,GOLDBETA-EQ,128.75,128.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678882.0,128.45,122.4726041905052,124.19104606978112,78.4946236559139,,,,,,SELL,117.6,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:58:06
KHAITANLTD,KHAITANLTD-EQ,140.99,140.99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14228.0,141.96,136.6248497410317,116.5536100191116,58.00554016620499,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:58:09
LTFOODS,LTFOODS-EQ,426.7,426.7,426.7,39.0,0.0,0.0,39.0,0.0,2.0,502746.0,426.89,397.2566815385311,393.50826789879335,82.21820373719108,,,,,,BUY,427.55,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:58:11
21STCENMGM,21STCENMGM-EQ,42.36,42.36,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34769.0,42.19,37.2547299553059,36.97117222562779,83.89731621936994,,,,,,BUY,42.31,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:58:13
ANGELONE,ANGELONE-EQ,291.0,291.0,0.0,0.0,291.0,4736.0,0.0,4736.0,5.0,4505655.0,287.3,313.37544200746675,287.0608611036348,31.650893796004226,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:16
NITIRAJ,NITIRAJ-EQ,208.5,208.5,0.0,0.0,208.5,131.0,0.0,131.0,14.0,1922.0,207.95,205.62147529727918,198.44420762081825,18.086883876357604,,,,,,BUY,219.81,HOLD,35.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 17:58:18
INDSWFTLAB,INDSWFTLAB-EQ,300.0,300.0,300.0,14798.0,0.0,0.0,14798.0,0.0,30.0,8635452.0,304.88,221.9879291759301,155.54757541195033,80.31457360530842,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:58:21
CSLFINANCE,CSLFINANCE-EQ,224.18,224.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24973.0,223.2,220.45439805517225,246.25039706171125,64.02469135802468,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:58:24
NAVKARCORP,NAVKARCORP-EQ,100.05,100.05,0.0,0.0,100.05,100.0,0.0,100.0,408.0,230854.0,99.71,103.07364454351891,98.71657986325704,47.88448623237074,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:27
JASH,JASH-EQ,495.65,495.65,0.0,0.0,495.65,425.0,0.0,425.0,15.0,347068.0,488.72,496.93985808249573,434.5140842134024,42.09968186638387,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:30
SOMATEX,SOMATEX-EQ,92.29,92.29,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2567.0,93.1,98.9728848785048,106.5041372058875,26.30121816168328,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 17:58:33
PREMIERPOL,PREMIERPOL-EQ,73.21,73.21,73.21,565.0,0.0,0.0,565.0,0.0,40.0,348294.0,71.23,69.00373109278864,57.120991917283156,38.72305140961853,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:35
NAHARPOLY,NAHARPOLY-EQ,249.95,249.95,249.95,338.0,0.0,0.0,338.0,0.0,16.0,21903.0,249.09,257.8548014528978,247.17328821008047,40.859140859140865,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:37
MARINE,MARINE-EQ,347.0,347.0,0.0,0.0,347.0,1803.0,0.0,1803.0,2.0,870386.0,345.68,280.54203022438116,225.66023171635806,86.38532110091745,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:58:40
AVTNPL,AVTNPL-EQ,70.26,70.26,0.0,0.0,0.0,0.0,0.0,0.0,157.0,25561.0,70.5,70.358702610623,67.05464973611163,49.84375000000003,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:42
IGL,IGL-EQ,154.54,154.54,0.0,0.0,154.54,58.0,0.0,58.0,5.0,989560.0,154.34,155.21683242980944,165.57298011384282,63.348676639815885,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:58:45
NDTV,NDTV-EQ,76.11,76.11,0.0,0.0,0.0,0.0,0.0,0.0,184.0,101594.0,75.94,78.45325315996088,81.0832591145018,55.40372670807448,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:58:48
MARKSANS,MARKSANS-EQ,312.6,312.6,0.0,0.0,312.6,130979.0,0.0,130979.0,8.0,47809908.0,310.93,261.7459689358097,210.21033171818758,86.74033149171271,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:58:53
GOLD1,GOLD1-EQ,127.73,127.73,0.0,0.0,127.73,7.0,0.0,7.0,1.0,1649436.0,127.39,121.44079662955228,123.02288701882028,76.48261758691207,,,,,,SELL,116.58,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:58:56
OMAXE,OMAXE-EQ,81.98,81.98,0.0,0.0,81.98,200.0,0.0,200.0,55.0,331510.0,81.88,85.30392904798956,79.00306704617509,37.33267228557263,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:58:58
INFOBEAN,INFOBEAN-EQ,162.88,162.88,0.0,0.0,162.88,380.0,0.0,380.0,200.0,190816.0,164.33,165.0100517916037,175.87903026245434,57.77777777777776,,,,,,NONE,,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:00
UJJIVANSFB,UJJIVANSFB-EQ,72.38,72.38,0.0,0.0,72.38,17295.0,0.0,17295.0,1000.0,18062565.0,71.93,65.94597540801222,59.37851534248911,61.6279069767442,,,,,,BUY,59.63,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:03
MOQUALITY,MOQUALITY-EQ,205.99,205.99,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9389.0,205.39,202.66147898640727,198.10680130743415,64.90528414755732,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:10
TIMETECHNO,TIMETECHNO-EQ,208.56,208.56,0.0,0.0,208.56,842.0,0.0,842.0,100.0,3032023.0,208.75,197.20626891014865,184.65643705751393,62.16139150270886,,,,,,BUY,204.03,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:12
KRITINUT,KRITINUT-EQ,85.07,85.07,0.0,0.0,0.0,0.0,0.0,0.0,72.0,24385.0,85.03,81.53968841565556,77.3353770257945,61.19723348437872,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:15
MOGSEC,MOGSEC-EQ,65.4,65.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2735.0,65.5,65.11487598567133,63.915703598674085,53.95256916996038,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 17:59:17
BANKIETF,BANKIETF-EQ,59.43,59.43,0.0,0.0,0.0,0.0,0.0,0.0,3.0,306013.0,59.24,58.754165832017826,58.660576333669276,68.8821752265861,,,,,,BUY,59.44,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:19
PNB,PNB-EQ,118.98,118.98,0.0,0.0,118.98,26441.0,0.0,26441.0,50.0,51235935.0,118.0,110.4665269612314,113.85540571124037,81.86082877247844,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:59:22
SUPREMEINF,SUPREMEINF-EQ,83.89,83.89,0.0,0.0,83.89,54.0,0.0,54.0,400.0,36807.0,84.75,83.45079344324489,80.68472776332038,48.039757040309226,,,,,,BUY,89.78,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:59:24
HDFCSILVER,HDFCSILVER-EQ,225.88,225.88,225.88,29.0,0.0,0.0,29.0,0.0,35.0,3709394.0,224.64,216.8670823777496,230.77209240428613,75.23712737127371,,,,,,SELL,214.81,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:59:27
GUFICBIO,GUFICBIO-EQ,424.9,424.9,424.9,185.0,0.0,0.0,185.0,0.0,96.0,112334.0,429.96,387.45996016262313,333.7301334183326,80.8981657179001,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:59:29
CONSUMIETF,CONSUMIETF-EQ,124.84,124.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44894.0,124.94,122.53699364415104,119.86028101825795,68.98395721925141,,,,,,BUY,120.6,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:31
INDIACEM,INDIACEM-EQ,385.5,385.5,0.0,0.0,385.5,229.0,0.0,229.0,33.0,124919.0,387.05,391.42314630686946,405.55260479389943,28.706896551724128,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 17:59:34
DEVYANI,DEVYANI-EQ,140.21,140.21,0.0,0.0,140.21,20494.0,0.0,20494.0,6.0,5819096.0,139.66,119.24771850752117,119.57879466517622,78.26005961251866,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:59:36
BIOCON,BIOCON-EQ,427.4,427.4,427.4,263.0,0.0,0.0,263.0,0.0,16.0,3793310.0,427.78,424.25872438155386,396.1867109939705,41.92546583850931,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:59:39
INFRAIETF,INFRAIETF-EQ,96.26,96.26,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86485.0,96.07,96.49738913079648,95.87844114773345,56.05381165919287,,,,,,BUY,97.99,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:41
OMAXAUTO,OMAXAUTO-EQ,207.28,207.28,0.0,0.0,207.28,168.0,0.0,168.0,69.0,288669.0,205.69,210.17270140992096,157.6560307319261,42.411236831837684,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 17:59:43
SILVERADD,SILVERADD-EQ,227.85,227.85,0.0,0.0,227.85,200.0,0.0,200.0,50.0,269027.0,227.01,218.47316927927463,232.1328850445164,75.01593371574249,,,,,,SELL,216.61,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 17:59:46
MAHABANK,MAHABANK-EQ,81.87,81.87,81.87,311.0,0.0,0.0,311.0,0.0,25.0,26570514.0,81.26,81.07929284581967,73.47433898896593,63.72469635627533,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:48
EMIL,EMIL-EQ,193.61,193.61,0.0,0.0,193.61,11573.0,0.0,11573.0,2.0,31604982.0,190.33,138.37001676452797,112.5003985548767,91.68251553188793,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:59:51
MMP,MMP-EQ,345.2,345.2,0.0,0.0,345.2,70.0,0.0,70.0,20.0,48700.0,343.68,294.9366595965903,262.2519329607279,80.52738336713992,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 17:59:53
SBC,SBC-EQ,40.19,40.19,40.19,525.0,0.0,0.0,525.0,0.0,5.0,43595847.0,38.12,40.94783115714248,34.68313680030759,17.114093959731505,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 17:59:55
SHARIABEES,SHARIABEES-EQ,471.76,471.76,471.76,1.0,0.0,0.0,1.0,0.0,2.0,10763.0,472.07,464.1857083347728,476.49351932754416,69.63388370423553,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 17:59:58
RSSOFTWARE,RSSOFTWARE-EQ,33.13,33.13,33.13,7500.0,0.0,0.0,7500.0,0.0,250.0,4185.0,33.13,32.37777900437731,36.66871832508074,57.6555023923445,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:00
ARTEMISMED,ARTEMISMED-EQ,316.3,316.3,316.3,3056.0,0.0,0.0,3056.0,0.0,15.0,724360.0,308.06,286.5578124942845,258.5743995809232,77.05416920267805,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:00:03
PRIMESECU,PRIMESECU-EQ,291.25,291.25,0.0,0.0,291.25,2401.0,0.0,2401.0,55.0,109629.0,295.87,283.9214632223918,281.3965210875353,56.120092378752915,,,,,,BUY,291.35,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:05
CROMPTON,CROMPTON-EQ,247.85,247.85,247.85,679.0,0.0,0.0,679.0,0.0,1.0,1952319.0,244.71,260.63202978669347,258.50384811776433,46.48295866569979,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:08
LOTUSEYE,LOTUSEYE-EQ,117.62,117.62,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8967.0,119.34,119.48266464527205,117.27934328974152,47.77256740914418,,,,,,BUY,139.98,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:14
ZODIAC,ZODIAC-EQ,245.15,245.15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7638.0,247.47,261.2236302425282,274.4657724780143,39.11159263271941,,,,,,SELL,264.95,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:16
KNRCON,KNRCON-EQ,133.57,133.57,133.57,890.0,0.0,0.0,890.0,0.0,10.0,1269079.0,133.47,129.22885651283178,133.39223031733871,67.90278125783013,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:19
MSPL,MSPL-EQ,34.87,34.87,0.0,0.0,34.87,199.0,0.0,199.0,1.0,409960.0,34.93,37.44254257358385,35.885199257865025,50.465838509316754,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:00:22
RUSTOMJEE,RUSTOMJEE-EQ,374.3,374.3,0.0,0.0,374.3,241.0,0.0,241.0,2.0,51374.0,372.15,399.5708357978564,431.4033094021655,34.16328894035904,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:26
ITI,ITI-EQ,283.5,283.5,0.0,0.0,283.5,4006.0,0.0,4006.0,10.0,234439.0,284.84,286.20142838314666,288.8021770935178,56.61764705882347,,,,,,SELL,273.4,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:28
ANDHRSUGAR,ANDHRSUGAR-EQ,98.1,98.1,98.1,1556.0,0.0,0.0,1556.0,0.0,1.0,679444.0,98.4,86.88120142690555,80.68801830343764,72.37120677487646,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:00:31
NIITMTS,NIITMTS-EQ,243.73,243.73,0.0,0.0,243.73,183.0,0.0,183.0,5.0,80183.0,242.5,241.42261631035072,303.2642102340425,59.949475320637376,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:34
SILVERAG,SILVERAG-EQ,229.95,229.95,0.0,0.0,229.95,3330.0,0.0,3330.0,50.0,323452.0,228.9,220.72339194289088,234.67057669555894,76.60324171952081,,,,,,SELL,219.2,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:00:37
SBIETFQLTY,SBIETFQLTY-EQ,227.59,227.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1479.0,227.34,222.18398639591106,220.79722017630493,63.66501575866723,,,,,,BUY,228.14,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:39
STEELCAS,STEELCAS-EQ,329.75,329.75,329.75,6.0,0.0,0.0,6.0,0.0,18.0,114037.0,329.54,312.09559966770297,262.7757913314868,62.14628937533368,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:42
AAATECH,AAATECH-EQ,94.54,94.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11862.0,96.92,93.44189038444576,97.23394363675968,56.71530115974561,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:44
AMRUTANJAN,AMRUTANJAN-EQ,488.35,488.35,0.0,0.0,488.35,764.0,0.0,764.0,10.0,527871.0,502.25,529.5243375323778,570.8536605321113,34.95934959349596,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:46
SUZLON,SUZLON-EQ,47.35,47.35,0.0,0.0,47.35,70687.0,0.0,70687.0,11.0,41760811.0,47.13,51.20232976455647,50.23526795239129,19.90950226244344,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:00:49
INDBANK,INDBANK-EQ,33.22,33.22,0.0,0.0,33.22,6.0,0.0,6.0,48.0,45795.0,33.26,33.05401185526639,34.02223281449583,56.969696969697004,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:00:51
IIFLCAPS,IIFLCAPS-EQ,335.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,207047.0,334.62,336.9638697885368,327.7797191699212,45.151515151515085,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:54
ASPINWALL,ASPINWALL-EQ,237.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1231.0,236.79,243.8170511585635,231.69246417192616,41.61672473867596,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:00:56
HINDCOMPOS,HINDCOMPOS-EQ,420.7,420.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3970.0,419.86,427.93108347020035,423.92116222633297,27.354627354627382,,,,,,BUY,465.25,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:00:58
SHAHALLOYS,SHAHALLOYS-EQ,71.46,71.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6717.0,71.02,69.26762673425303,67.44989433536009,69.40850277264322,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:01:02
JAYSREETEA,JAYSREETEA-EQ,90.66,90.66,90.66,750.0,0.0,0.0,750.0,0.0,324.0,110538.0,90.34,85.19728405101387,84.99900886515717,73.66972477064218,,,,,,BUY,91.0,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:01:06
SARDAEN,SARDAEN-EQ,489.45,489.45,489.45,628.0,0.0,0.0,628.0,0.0,10.0,170619.0,492.97,508.88545166953907,521.271072262307,41.931302657161375,,,,,,SELL,495.15,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:08
NCLIND,NCLIND-EQ,173.23,173.23,0.0,0.0,0.0,0.0,0.0,0.0,80.0,23006.0,173.88,181.90891448323913,184.26675566460975,27.41873804971327,,,,,,SELL,182.45,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:01:11
MOLOWVOL,MOLOWVOL-EQ,37.33,37.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,144718.0,37.15,37.15345218054562,37.24562591614783,55.71725571725577,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:01:13
DCBBANK,DCBBANK-EQ,188.24,188.24,0.0,0.0,188.24,11.0,0.0,11.0,37.0,984286.0,189.27,187.7891640993633,183.03828451282914,48.4798685291701,,,,,,BUY,185.56,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:15
SAMHI,SAMHI-EQ,164.51,164.51,0.0,0.0,164.51,398.0,0.0,398.0,102.0,655222.0,164.89,171.6848571055581,167.09472274948584,45.10770354143847,,,,,,BUY,179.85,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:18
SOFTTECH,SOFTTECH-EQ,411.35,411.35,411.35,1.0,0.0,0.0,1.0,0.0,299.0,2432.0,413.69,418.6599416068246,355.04992275181206,46.54141759180187,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:20
DLINKINDIA,DLINKINDIA-EQ,425.95,425.95,0.0,0.0,425.95,784.0,0.0,784.0,10.0,90711.0,426.91,463.38809328493574,441.95034620553884,38.741470811220594,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:23
MANINFRA,MANINFRA-EQ,108.55,108.55,0.0,0.0,108.55,9736.0,0.0,9736.0,3.0,5029976.0,112.75,105.70024745473805,109.77217816047916,65.9057652911911,,,,,,SELL,104.69,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:01:25
AARVI,AARVI-EQ,153.31,153.31,0.0,0.0,153.31,500.0,0.0,500.0,500.0,44294.0,153.78,149.84632216339932,134.54174653394205,43.6251920122888,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:27
AHLEAST,AHLEAST-EQ,141.5,141.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1977.0,142.27,146.22646941205386,149.1774947129638,30.226570545828977,,,,,,SELL,142.62,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:30
ADVENZYMES,ADVENZYMES-EQ,301.65,301.65,301.65,5.0,0.0,0.0,5.0,0.0,26.0,400660.0,300.43,324.5696874330232,316.80371872772594,42.8652321630804,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:32
DABUR,DABUR-EQ,411.25,411.25,0.0,0.0,411.25,5213.0,0.0,5213.0,59.0,1677000.0,407.56,425.8968813787051,460.7030462909927,38.75739644970417,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:35
KHAICHEM,KHAICHEM-EQ,51.86,51.86,0.0,0.0,0.0,0.0,0.0,0.0,204.0,89797.0,52.04,51.44739749041071,58.56708761375511,61.60179640718563,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:01:37
MAKEINDIA,MAKEINDIA-EQ,169.02,169.02,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32509.0,168.92,164.15562907122333,157.95317978001648,80.1029159519726,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:01:40
TRF,TRF-EQ,230.15,230.15,230.15,278.0,0.0,0.0,278.0,0.0,2.0,21695.0,231.33,235.39041510734484,254.56200189544728,49.029850746268636,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:01:42
